productTitle,originalPrice,price,sold,tagText,price_clean,original_price_clean,has_discount,discount_pct,free_shipping,category,title_length,title_word_count,price_tier,category_encoded,price_tier_encoded,log_price
"110"" Sectional Sofa Cloud Couch for Living Room, Modern Chenille U Shaped Couch, Comfy Modular Sofa Sleeper with Double Chaise",,$713.77,0,Free shipping,713.77,,False,0.0,1,Sofa,126,20,Luxury ($300+),7,3,6.57196081262276
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,,$157.05,12,Free shipping,157.05,,False,0.0,1,Table,128,22,Premium ($150-300),9,2,5.062911438661627
"4 Pieces Patio Furniture Set, Outdoor Rattan Woven Conversation Sectional L-Shaped Sofa with 5 Seater for Backyard, Porch,",,$302.94,0,Free shipping,302.94,,False,0.0,1,Sofa,122,18,Luxury ($300+),7,3,5.716830313505459
"Garden Furniture Set 7 Piece, Patio Couch Sets Chair, PE Rattan Sectional with 45"" Fire Pit Table, Garden Furniture Set","$1,506.07",$897.64,6,Free shipping,897.64,1506.07,True,40.39852065309049,1,Chair,119,20,Luxury ($300+),2,3,6.800882509333314
"Makeup Vanity Table with Lighted Mirror, 3 Drawers and 3 Storage Shelves, 3 Lighting Sets, Dressing Table Vanity Desk Dressers",,$192.58,0,Free shipping,192.58,,False,0.0,1,Table,126,20,Premium ($150-300),9,2,5.265690863720943
"Valita 7 Piece Outdoor PE Wicker Furniture Set, Patio Black Rattan Sectional Sofa Couch with Washable Khaki Cushions…",,$443.39,0,Free shipping,443.39,,False,0.0,1,Sofa,117,18,Luxury ($300+),7,3,6.096702555262071
"Lazy Sofa Bedroom Room, Tatami Small Apartment, Balcony Small Sofa Bean Bag Sofa Set Living Room Furniture Lounge Chair",,$93.82,1,Free shipping,93.82,,False,0.0,1,Chair,119,19,Mid-Range ($50-150),2,1,4.551980357473973
6pcs Patio Furniture Set PE Gray Rattan Wicker Sectional Outdoor Sofa Set Outside Couch W/Blue Washable Seat,,$356.63,1,Free shipping,356.63,,False,0.0,1,Sofa,108,17,Luxury ($300+),7,3,5.87949893239802
"Modern Living Room Chair with Pillow Cushion with Solid Wood Frame and Upholstery, Suitable for Living Room, Bedroom, Beige",,$115.92,0,Free shipping,115.92,,False,0.0,1,Chair,123,19,Mid-Range ($50-150),2,1,4.761489940243045
"Cushions for Patio Furniture Replacement, Patio Furniture Cushions, Deep Seat Cushions, Outdoor Seat Cushions",$449.85,$263.91,15,Free shipping,263.91,449.85,True,41.333777925975326,1,Other,109,14,Premium ($150-300),5,2,5.5793901456598824
Coffee Table Tv Cabinet White Kitchen Cabinets for Living Room Sets Furniture LED TV Stand for 55 Inch TV Bedroom Wall Shelves,$208.94,$115.19,30,Free shipping,115.19,208.94,True,44.86934048052073,1,Table,126,22,Mid-Range ($50-150),9,1,4.755226782194771
Turn-N-Tube No Tool 3-Tier Entertainment TV Stands Multicolor Living Room Furniture,,$42.06,2,Free shipping,42.06,,False,0.0,1,Other,83,11,Budget (<$50),5,0,3.762594491936217
"Crosley Furniture Soho Turntable Stand, side table,Mahogany,17.75 x 21.75 x 39 inches,Suitable for living room, study, bedroom",,$115.28,0,Free shipping,115.28,,False,0.0,1,Table,126,17,Mid-Range ($50-150),9,1,4.756001075690675
"Set of 2 LED Nightstand with 2 Drawers, Bedside Table with Drawers for Bedroom Furniture, Side Bed Table with LED Light, White",$213.67,$111.74,14,Free shipping,111.74,213.67,True,47.7044039874573,1,Table,126,22,Mid-Range ($50-150),9,1,4.7250842826534285
"Rane Convertible Sofa Bed, Sofa Set Living Room Furniture",,$107.9,1,Free shipping,107.9,,False,0.0,1,Sofa,57,9,Mid-Range ($50-150),7,1,4.690430029938915
"Bedroom Furniture Metal Platform Bed Frame, Wooden Slats Support, No Springs Required, Easy To Assemble, White, Full",,$73.74,6,Free shipping,73.74,,False,0.0,1,Bed,116,17,Mid-Range ($50-150),0,1,4.314015424057338
"Freestanding Shoe Cabinet with 3 Flip Drawers, 2 Layer Shoe Shelf, Natural Rattan Shoe Storage Organizer,(1 Piece, Oak)",,$131.76,0,Free shipping,131.76,,False,0.0,1,Cabinet,119,18,Mid-Range ($50-150),1,1,4.888542986851774
Lazy Sofa Sofa Chair balcony Leisure sleep Sofa living room sofas Modern easy chair small Sofa with Stool Bedroom Furniture,,$94.75,53,+Shipping: $12.03,94.75,,False,0.0,0,Chair,123,20,Mid-Range ($50-150),2,1,4.561740628060756
Gaming Chair Cheap Desk Chair Executive PU Leather Rolling Swivel Computer Chair With Lumbar Support Grey Office Furniture,,$89.13,7,Free shipping,89.13,,False,0.0,1,Chair,122,18,Mid-Range ($50-150),2,1,4.501253072568319
Vanity Desk With Stool Makeup Vanity Table Set 3 Color Lighting Modes Brightness Adjustable Dressers for Bedroom Furniture Girls,,$156.84,1,Free shipping,156.84,,False,0.0,1,Table,128,19,Premium ($150-300),9,2,5.06158186171436
"8 Drawer Dresser Wide 47.2'' Long, Storage Chest of Drawer for 55'' TV Stand in Closet, Wooden Top Industrial Furniture",,$85.01,0,Free shipping,85.01,,False,0.0,1,Dresser,119,20,Mid-Range ($50-150),4,1,4.454463568563388
16 Drawer Dresser Women's Furniture Makeup Dressing Table Fabric Dresser for Bedroom Large Chest of Drawers Make Up Table Vanity,,$82.36,1,Free shipping,82.36,,False,0.0,1,Table,128,20,Mid-Range ($50-150),9,1,4.423168578005057
"7 Pieces Patio Furniture Set, Modular Patio Set Wicker Outdoor Sectional Sofa Set PE Rattan Wicker Patio Conversation Set",,$265.91,1,Free shipping,265.91,,False,0.0,1,Sofa,121,19,Premium ($150-300),7,2,5.586911522924786
Makeup Vanity Organizer Makeup Vanity Desk With Mirror and Lights Dressers for Bedroom Furniture 5 Drawers & Storage Bag Dresser,,$148.59,1,Free shipping,148.59,,False,0.0,1,Bed,128,20,Mid-Range ($50-150),0,1,5.007898218386369
ROJASOP Shoe Storage Cabinet 12-Tier Organizer 96 Pairs Extra Large Plastic Shoe Rack with Covers Portable,,$148.63,2,Free shipping,148.63,,False,0.0,1,Table,106,16,Mid-Range ($50-150),9,1,5.008165580195328
Makeup Vanity Desk With Large Lighted Mirror With Power Outlet and LED Strip Furniture for Bedroom Toiletries Dressing Table,,$165.14,2,Free shipping,165.14,,False,0.0,1,Table,124,19,Premium ($150-300),9,2,5.112830806410925
3 Piece Patio Furniture Outdoor Bistro Set Metal Action Lounge Cushioned Chairs and Bistro Round Table Set,,$131.97,1,Free shipping,131.97,,False,0.0,1,Chair,106,17,Mid-Range ($50-150),2,1,4.890123538868615
"5-Piece Wicker Patio Furniture Set, All-Weather Outdoor Conversation Set Sectional Sofa with Water Resistant Grey Thick Cushions",,$313.75,0,Free shipping,313.75,,False,0.0,1,Sofa,128,17,Luxury ($300+),7,3,5.751778672924456
"Gately Traditional End Table with Electrical Outlets, Brown，Small side table, Exquisite ，suitable for living room and bedroom",,$351.62,0,Free shipping,351.62,,False,0.0,1,Table,125,17,Luxury ($300+),9,3,5.865390989852614
"3 Pieces Patio Furniture Set, Includes Set of 2 Outdoor Acacia Wood Cushioned Chairs and Coffee Table，Patio Set",,$164.72,0,Free shipping,164.72,,False,0.0,1,Chair,111,18,Premium ($150-300),2,2,5.1102996172092015
"Modular sofa, Beige linen modern 3 seater L shaped upholstered furniture, Reversible footrest with storage and pockets",,$208.23,1,Free shipping,208.23,,False,0.0,1,Sofa,118,17,Premium ($150-300),7,2,5.34343412535116
Air Dresser LED White Vanity Set With Stool and Power Outlet Bedroom Furniture Home Makeup Vanity Table Girls(White) Furnitures,,$222.59,4,Free shipping,222.59,,False,0.0,1,Table,127,19,Premium ($150-300),9,2,5.409814017561712
"Elegant White Shoe Storage Cabinet, Space-Saving Solution with Cubbies for 36 Pairs, 13""D x 23.5"" W x 72.5"" H,Furniture",,$139.27,0,Free shipping,139.27,,False,0.0,1,Cabinet,119,19,Mid-Range ($50-150),1,1,4.94356913673158
Makeup Vanity Table Set Glass Top Makeup Vanity Table With 10x Magnifying Mirror 3 Light Settings (Modern White) Furnitures Desk,$355.38,$207.23,4,Free shipping,207.23,355.38,True,41.687770836850696,1,Table,128,20,Premium ($150-300),9,2,5.338643238019602
"5 Pcs Patio Furniture Sets, Wicker Patio Furniture Set with Washable Cushions & Glass Coffee Table for Garden, Poolside",,$288.54,0,Free shipping,288.54,,False,0.0,1,Table,119,19,Premium ($150-300),9,2,5.668293456725897
Sofas for Home Furniture Velvet Upholstered 2 Seater Couch with Square Arms and Tufted Back Sofa Living Room Sofas,,$129.15,3,Free shipping,129.15,,False,0.0,1,Sofa,114,19,Mid-Range ($50-150),7,1,4.868687631440574
"Side Table,Modern end Table,Metal nightstand,Bedside Tables,Accent Table with Storage for Living Room Bedroom entryway Couch",,$86.86,0,Free shipping,86.86,,False,0.0,1,Table,124,15,Mid-Range ($50-150),9,1,4.475744638547633
1: 12 Miniature Wooden Furniture: Wood Cabinet with Drawers Fairy Home Decoration Unpainted DIY Accessories,$4.49,$1.99,1,Free shipping,1.99,4.49,True,55.67928730512249,1,Cabinet,107,15,Budget (<$50),1,0,1.095273387402595
"Franklin 2 Drawers, Soft White Accent Table Bedroom Furniture Nightstands for Bedroom",,$81.02,0,Free shipping,81.02,,False,0.0,1,Table,85,12,Mid-Range ($50-150),9,1,4.406963119963913
Outdoor Furniture Sets Sectional PE Rattan Outdoor Furniture Patio Conversation Set with Cushions for Balcony Lawn and Garden,$736.43,$435.86,5,Free shipping,435.86,736.43,True,40.81446980704207,1,Other,125,18,Luxury ($300+),5,3,6.079612777634675
Sectional Couch W/Chaise Sleeper Sofa Chenille Small L Shape Sofa Couch Living Room Furniture Home,,$484.46,0,Free shipping,484.46,,False,0.0,1,Sofa,98,15,Luxury ($300+),7,3,6.185096895047804
Gaming Desk White Modern Home Office Desk Table Computer Desks Gray Furniture Pliante Reading Room Study Accessories Laptop,,$163.42,5,Free shipping,163.42,,False,0.0,1,Table,123,18,Premium ($150-300),9,2,5.102424129723987
Shoe Furniture Modern and Contemporary Transitional Natural Oak Finished Wood 1-Drawer Shoe Cabinet Free Shipping Organizer Room,,$103.38,4,Free shipping,103.38,,False,0.0,1,Cabinet,128,17,Mid-Range ($50-150),1,1,4.6480380862152675
"4-Piece Outdoor Patio Furniture Set,Wicker Rattan Sectional Sofa Couch with Glass Coffee Table|Black Easy Cleaning and Stronger",,$321.05,1,Free shipping,321.05,,False,0.0,1,Table,127,17,Luxury ($300+),9,3,5.7747068129929
"8 Drawers Dresser for Bedroom, Kidsroom Furniture, Tall Chest Tower, Storage Organizer Units for Clothing, Closet, Fabric Bins",,$42.98,0,Free shipping,42.98,,False,0.0,1,Bed,126,18,Budget (<$50),0,0,3.783734985126615
White Bright 4 Drawer Shoe Cabinet Shoe-shelf Furniture Shoes Organizer Shoerack Living Room Cabinets Rack Home,,$104.75,1,Free shipping,104.75,,False,0.0,1,Cabinet,111,16,Mid-Range ($50-150),1,1,4.661077817926388
"Patio Furniture Outdoor Set, Terrace Sofa Set, All-weather PE Rattan with Padded Cushions, Garden Furniture Sets",$665.74,$393.44,16,Free shipping,393.44,665.74,True,40.9018535764713,1,Sofa,112,16,Luxury ($300+),7,3,5.9774670374641286
"Patio Furniture Set, 7 Pieces Outdoor Patio Furniture with Dining Table&Chair, All Weather Wicker Conversation Set with Ottoman",,$387.73,1,Free shipping,387.73,,False,0.0,1,Chair,127,18,Luxury ($300+),2,3,5.962885015224667
3 Lighting Colors Home Furniture for Bedroom Makeup Vanity Desk With Lights and 4 Drawers Vanity Table Set Large Size 39.4in(L),,$181.94,0,Free shipping,181.94,,False,0.0,1,Table,127,21,Premium ($150-300),9,2,5.209158230228218
"7 Pieces Patio Furniture Set, Outdoor Sectional Sofa Conversation Set, All Weather Wicker Rattan Couch Dining Table & Chair",,$432.98,1,Free shipping,432.98,,False,0.0,1,Chair,123,19,Luxury ($300+),2,3,6.072998450089244
"Sofa with 2 seats, Modern Velvet Sofa Accent Upholstered Settee, 2 Seater Small Loveseat for Small Spaces, Living Room Furniture",,$225.19,1,Free shipping,225.19,,False,0.0,1,Sofa,128,20,Premium ($150-300),7,2,5.42137535403989
Adjustable Mid Back Mesh Swivel Office Chair With Armrests Black Computer Armchair Furniture Chairs Gaming Cheap Cushion,,$42.83,9,Free shipping,42.83,,False,0.0,1,Chair,120,17,Budget (<$50),2,0,3.780318514430718
Sofa Futon - Premium Upholstery and Wooden Legs - Light Bluefreight Free Living Room Sofas Furniture Home,,$298.14,0,Free shipping,298.14,,False,0.0,1,Sofa,105,17,Premium ($150-300),7,2,5.70091169123118
LED Nightstands Set of 2 Modern End Table with 2 Drawers End Tables for Living Room Bedroom furniture bedroom night stand,,$141.47,3,Free shipping,141.47,,False,0.0,1,Table,121,21,Mid-Range ($50-150),9,1,4.9591314512291405
Night Stand Set 2 With Charging Station Furniture Black Nightstand Set of 2 With LED Lights Bedside Tables for the Bedroom Table,,$157.25,2,Free shipping,157.25,,False,0.0,1,Table,128,22,Premium ($150-300),9,2,5.064176061024286
Patio Furniture Set 4-Piece Outdoor Rattan Wicker Sofa Set with Cushions & Coffee Table with Tempered Glass Table Top,,$339.1,0,Free shipping,339.1,,False,0.0,1,Table,117,19,Luxury ($300+),9,3,5.82923969201315
"Safavieh Accent Chair, Normal, Camel",,$374.4,0,Free shipping,374.4,,False,0.0,1,Chair,36,5,Luxury ($300+),2,3,5.927992124152408
TV Stand With LED Ambient Lights Modern TVs Stand With Open Shelf Storage Cabinet for 62 Inch TVs Furniture White TV Stands,,$141.05,7,Free shipping,141.05,,False,0.0,1,Cabinet,123,22,Mid-Range ($50-150),1,1,4.956179108300197
"6 Piece Patio Furniture Set, Outdoor Sectional Conversation Rattan Sofa Set with Ottoman and Outdoor Storage Table",,$335.98,6,Free shipping,335.98,,False,0.0,1,Table,114,17,Luxury ($300+),9,3,5.820023581410239
"3 Pieces Patio Furniture Set Outdoor Conversation Textilene Fabric Chairs for Lawn, Garden, Balcony, Poolside",,$58.53,1,Free shipping,58.53,,False,0.0,1,Chair,109,15,Mid-Range ($50-150),2,1,4.086480387165299
"Sausalito Chairs for Living Room Furniture, Reading, Arm, Comfy, Small Accent Bedroom, Velvet Pearl Beige",,$203.36,0,Free shipping,203.36,,False,0.0,1,Chair,105,15,Premium ($150-300),2,2,5.319883144462597
Contemporary Black/White Oval Glass Coffee Table with Round Hollow Base-Modern End Side Table for Home Living Room Furniture,,$182.94,5,Free shipping,182.94,,False,0.0,1,Table,124,18,Premium ($150-300),9,2,5.214609617474552
Patio Furniture Set 4 Pieces Outdoor Rattan Chair Wicker Sofa Garden Conversation Bistro Sets for Yard patio furniture outdoor,$244.15,$135.61,31,Free shipping,135.61,244.15,True,44.45627687896784,1,Chair,126,19,Mid-Range ($50-150),2,1,4.917130150899396
"Wicker Patio Furniture Set for 4, Beige Cushions, Outdoor Modern Sectional Conversation Sofa Set for Deck",,$263.57,0,Free shipping,263.57,,False,0.0,1,Sofa,105,16,Premium ($150-300),7,2,5.578105866568199
"Mid-Century Wood Shoe Cabinet in Walnut Brown, furniture , shoe cabinets",,$144.11,0,Free shipping,144.11,,False,0.0,1,Cabinet,72,11,Mid-Range ($50-150),1,1,4.977492075503002
"3 Pieces Rocking Wicker Bistro Set, Patio Outdoor Furniture Conversation Sets with Porch Chairs and Glass Coffee Table, Beige",$303.84,$100.34,2,Free shipping,100.34,303.84,True,66.97604002106371,1,Chair,125,19,Mid-Range ($50-150),2,1,4.618481200047764
"7 Pieces Patio Furniture Set, Modular Patio Set Wicker Outdoor Sectional Sofa Set PE Rattan Wicker Patio Conversation Set",$593.72,$350.23,8,Free shipping,350.23,593.72,True,41.01091423566665,1,Sofa,121,19,Luxury ($300+),7,3,5.861441279525061
Adjustable Nightstand Table with 2 Drawers Bedroom Furniture Storage Chest Swivel Top Panel Movable Side Table E1 Grade Particle,,$58.94,1,Free shipping,58.94,,False,0.0,1,Table,128,19,Mid-Range ($50-150),9,1,4.0933440618885175
31.5in(L)… Home Furniture Luxury Cute Vanity Makeup Table Vanity Desk With Mirror and Lights 3 Lighting Modes Dresser Furnitures,,$161.81,0,Free shipping,161.81,,False,0.0,1,Table,128,19,Premium ($150-300),9,2,5.092583876743423
Coffee Table Room End Table With USB Ports and Outlets Living Room Furniture Luxury Center Tables for Rooms Furnitures,,$26.36,1,Free shipping,26.36,,False,0.0,1,Table,118,19,Budget (<$50),9,0,3.3090820927543496
"Sofa Sets for Living Room 3 Piece, 1 Loveseat +2 Accent Chairs, Living Room Furniture Sets for Small Rooms, Sectional Sofa Couch",,$415.51,1,Free shipping,415.51,,False,0.0,1,Chair,128,22,Luxury ($300+),2,3,6.031910470922513
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,$270.77,$156.46,3,Free shipping,156.46,270.77,True,42.21664142999593,1,Table,128,22,Premium ($150-300),9,2,5.059171457756321
"Medicine Cabinet with Lights, 36×30 Inch Lighted Mirror, 2 Door Bathroom 2 Outlets &am",,$325.78,0,Free shipping,325.78,,False,0.0,1,Cabinet,86,14,Luxury ($300+),1,3,5.789287161602678
Metal Legs Recliner Sofa Living Room Black Sofaset Furniture for Living Room Sofas 2 Cup Holders Folding Sofa Beds Bed Home Lazy,,$141.43,29,Free shipping,141.43,,False,0.0,1,Sofa,128,22,Mid-Range ($50-150),7,1,4.958850650946495
"Pamapic Patio Furniture Set, 7 Pieces Modular Outdoor Sectional,Wicker Patio Sectional Sofa Conversation Set, Rattan Sofa",,$349.73,7,Free shipping,349.73,,False,0.0,1,Sofa,121,16,Luxury ($300+),7,3,5.860016696686837
"Twin beds with pull-out rests, steel plate supports, height-adjustable beds, multifunctional furniture",,$111.07,7,Free shipping,111.07,,False,0.0,1,Table,102,12,Mid-Range ($50-150),9,1,4.719123676063937
"Mid-Century Oak Wood Nightstand with 2-Drawers, Small Side End Table with Storage, Suitable for Bedrooms and Living Rooms",,$301.72,0,Free shipping,301.72,,False,0.0,1,Table,121,18,Luxury ($300+),9,3,5.712808285863513
Folding Adjustable Sex Chair Portable Elastic Furniture Sexual Positions Assistance Chair Bracket for Bedroom Bathroom,,$10.85,87,+Shipping: $29.45,10.85,,False,0.0,0,Chair,118,15,Budget (<$50),2,0,2.47232786758114
"Wood Eugene Accent Table, Walnut Night Stand Furniture Bedroom Nightstand",,$47.81,2,Free shipping,47.81,,False,0.0,1,Table,73,10,Budget (<$50),9,0,3.887935209899056
Auto LED Nightstand With Wireless Charging Station & USB Ports Bedside Tables for the Bedroom Furniture Nightstands Mobile Home,,$117.38,21,Free shipping,117.38,,False,0.0,1,Table,127,19,Mid-Range ($50-150),9,1,4.773899789262579
Upgrade Large Version Mid-century Modern Lounge chair With ottoman genuine leather Walnut Black 38 Inch Height,,$699.75,1,Free shipping,699.75,,False,0.0,1,Chair,110,16,Luxury ($300+),2,3,6.552151190044897
5 Drawer Dresser for Bedroom Vanity Desk White Living Room Make Up Table Hallway Toilet Furniture Makeup 27.6 in Furnitures Home,,$187.88,6,Free shipping,187.88,,False,0.0,1,Table,128,21,Premium ($150-300),9,2,5.2411118927772575
Nordic Coffee Table Luxury Bed Side Table Personality Outdoor Balcony Tables Minimalist Square Tea Tables Living Room Furniture,$109.89,$61.61,2,Free shipping,61.61,109.89,True,43.93484393484394,1,Table,127,18,Mid-Range ($50-150),9,1,4.136925009757219
"Nightstand, 2 Drawer Dresser for Bedroom, End Tables with Fabric Storage Drawer, Small Furniture, Night Stand, Si",$67.36,$26.79,4,Free shipping,26.79,67.36,True,60.22862232779097,1,Table,113,17,Budget (<$50),9,0,3.3246762437544124
WARMHONIU Shoe Storage Bench with 2 Drawers & 2 Door Cabinet Entryway Bench with Shoe Storage Shoe Bench with Cushion,,$140.9,0,Free shipping,140.9,,False,0.0,1,Cabinet,117,20,Mid-Range ($50-150),1,1,4.955122584165997
"7-Piece Patio Furniture Set, Wicker Outdoor Conversation Set with Washable Cushions and Glass Coffee Table, Brown",,$287.8,1,Free shipping,287.8,,False,0.0,1,Table,113,16,Premium ($150-300),9,2,5.665734407018671
